0,0.0314108,0.0627905,0.0941083,0.125333,0.156434,0.187381,0.218143,0.24869,0.278991,0.309017,0.338738,0.368125,0.397148,0.425779,0.45399,0.481754,0.509041,0.535827,0.562083,0.587785,0.612907,0.637424,0.661312,0.684547,0.707107,0.728969,0.750111,0.770513,0.790155,0.809017,0.827081,0.844328,0.860742,0.876307,0.891007,0.904827,0.917755,0.929776,0.940881,0.951057,0.960294,0.968583,0.975917,0.982287,0.987688,0.992115,0.995562,0.998027,0.999507,1,0.999507,0.998027,0.995562,0.992115,0.987688,0.982287,0.975917,0.968583,0.960294,0.951057,0.940881,0.929776,0.917755,0.904827,0.891007,0.876307,0.860742,0.844328,0.827081,0.809017,0.790155,0.770513,0.750111,0.728969,0.707107,0.684547,0.661312,0.637424,0.612907,0.587785,0.562083,0.535827,0.509041,0.481754,0.45399,0.425779,0.397148,0.368125,0.338738,0.309017,0.278991,0.24869,0.218143,0.187381,0.156434,0.125333,0.0941083,0.0627905,0.0314108,7.92822e-13
-0.00999983,0.0214146,0.0528076,0.0841485,0.115406,0.14655,0.17755,0.208374,0.238992,0.269375,0.299491,0.329313,0.358809,0.387951,0.41671,0.445058,0.472967,0.500409,0.527357,0.553785,0.579666,0.604975,0.629687,0.653778,0.677224,0.700001,0.722087,0.743461,0.764101,0.783987,0.803099,0.821419,0.838928,0.855609,0.871445,0.886422,0.900524,0.913737,0.926049,0.937446,0.947919,0.957456,0.966048,0.973687,0.980364,0.986075,0.990812,0.994571,0.997349,0.999142,0.99995,0.999771,0.998605,0.996453,0.993318,0.989203,0.984112,0.978049,0.971021,0.963035,0.954099,0.944221,0.933411,0.92168,0.909039,0.895502,0.88108,0.865789,0.849644,0.83266,0.814854,0.796244,0.776849,0.756686,0.735777,0.714142,0.691802,0.66878,0.645097,0.620777,0.595846,0.570326,0.544243,0.517623,0.490492,0.462877,0.434806,0.406305,0.377403,0.348129,0.318512,0.28858,0.258363,0.227891,0.197194,0.166303,0.135248,0.104059,0.0727671,0.0414038,0.00999983
-0.0199987,0.0114172,0.0428204,0.0741812,0.105469,0.136652,0.167701,0.198584,0.229271,0.259732,0.289937,0.319855,0.349458,0.378716,0.4076,0.436082,0.464134,0.491727,0.518835,0.545432,0.57149,0.596984,0.621888,0.64618,0.669833,0.692825,0.715134,0.736737,0.757613,0.777741,0.797101,0.815675,0.833444,0.85039,0.866498,0.88175,0.896132,0.909629,0.922229,0.933919,0.944687,0.954523,0.963416,0.971359,0.978344,0.984363,0.98941,0.993481,0.996571,0.998678,0.9998,0.999935,0.999083,0.997245,0.994422,0.990619,0.985838,0.980084,0.973362,0.965681,0.957045,0.947466,0.936952,0.925513,0.91316,0.899907,0.885765,0.870749,0.854874,0.838155,0.820609,0.802253,0.783106,0.763185,0.742512,0.721105,0.698988,0.67618,0.652705,0.628585,0.603846,0.57851,0.552604,0.526152,0.499181,0.471717,0.443788,0.415421,0.386644,0.357485,0.327974,0.298138,0.268009,0.237615,0.206987,0.176154,0.145147,0.113998,0.0827355,0.0513918,0.0199987
-0.0299955,0.00141931,0.0328299,0.0642075,0.0955218,0.126742,0.157837,0.188776,0.219529,0.250065,0.280354,0.310367,0.340073,0.369444,0.39845,0.427064,0.455255,0.482997,0.510263,0.537025,0.563257,0.588933,0.614028,0.638517,0.662376,0.685581,0.70811,0.72994,0.751049,0.771417,0.791024,0.80985,0.827878,0.845088,0.861464,0.87699,0.89165,0.90543,0.918318,0.930298,0.941361,0.951494,0.960689,0.968935,0.976225,0.982552,0.987909,0.992291,0.995694,0.998114,0.99955,0.999999,0.999461,0.997936,0.995427,0.991936,0.987465,0.98202,0.975606,0.968229,0.959896,0.950616,0.940398,0.929253,0.91719,0.904221,0.890361,0.875621,0.860018,0.843566,0.826282,0.808181,0.789284,0.769607,0.749171,0.727996,0.706102,0.683511,0.660246,0.636329,0.611784,0.586636,0.560908,0.534627,0.507819,0.480509,0.452725,0.424494,0.395844,0.366804,0.337402,0.307666,0.277627,0.247314,0.216757,0.185986,0.155032,0.123924,0.0926947,0.0613739,0.0299955
-0.0399893,-0.00857815,0.0228369,0.0542284,0.0855662,0.11682,0.147958,0.17895,0.209765,0.240374,0.270745,0.300849,0.330656,0.360137,0.389262,0.418003,0.446332,0.47422,0.50164,0.528565,0.554969,0.580824,0.606107,0.630792,0.654854,0.67827,0.701016,0.72307,0.744411,0.765018,0.784869,0.803945,0.822229,0.839701,0.856344,0.872142,0.88708,0.901142,0.914314,0.926585,0.937941,0.948371,0.957865,0.966414,0.97401,0.980644,0.98631,0.991003,0.994718,0.997451,0.9992,0.999963,0.999739,0.998528,0.996332,0.993153,0.988993,0.983858,0.977751,0.97068,0.962651,0.953671,0.943751,0.932899,0.921127,0.908445,0.894867,0.880406,0.865076,0.848892,0.831871,0.814028,0.795382,0.775952,0.755755,0.734813,0.713145,0.690774,0.667721,0.644009,0.619661,0.594702,0.569156,0.543048,0.516405,0.489252,0.461615,0.433524,0.405004,0.376085,0.346795,0.317162,0.287217,0.256988,0.226505,0.195799,0.1649,0.133838,0.102644,0.0713494,0.0399893
-0.0499792,-0.0185744,0.0128425,0.0442448,0.0756031,0.106887,0.138065,0.169106,0.199981,0.230659,0.261109,0.291301,0.321206,0.350794,0.380035,0.408902,0.437365,0.465396,0.492968,0.520053,0.546626,0.572659,0.598127,0.623004,0.647267,0.670891,0.693852,0.716129,0.7377,0.758542,0.778636,0.797961,0.816499,0.83423,0.851139,0.867208,0.882421,0.896763,0.91022,0.922779,0.934427,0.945153,0.954947,0.963797,0.971697,0.978637,0.984612,0.989615,0.993642,0.996688,0.99875,0.999827,0.999917,0.99902,0.997137,0.99427,0.990422,0.985597,0.979799,0.973034,0.965308,0.956631,0.947008,0.936452,0.924971,0.912578,0.899283,0.885101,0.870047,0.854133,0.837376,0.819793,0.801401,0.782218,0.762263,0.741556,0.720117,0.697967,0.675128,0.651623,0.627475,0.602708,0.577346,0.551414,0.524939,0.497945,0.470459,0.442509,0.414123,0.385328,0.356153,0.326626,0.296777,0.266635,0.23623,0.205591,0.17475,0.143737,0.112582,0.0813174,0.0499792
-0.059964,-0.0285685,0.00284751,0.0342577,0.0656333,0.096944,0.128159,0.159247,0.190179,0.220922,0.251448,0.281725,0.311725,0.341417,0.370771,0.39976,0.428355,0.456526,0.484247,0.511491,0.538229,0.564436,0.590087,0.615155,0.639616,0.663446,0.68662,0.709117,0.730915,0.751991,0.772325,0.791897,0.810687,0.828677,0.84585,0.862188,0.877675,0.892295,0.906035,0.918882,0.930821,0.941842,0.951932,0.961084,0.969287,0.976533,0.982816,0.988129,0.992467,0.995825,0.9982,0.999591,0.999995,0.999412,0.997843,0.995288,0.991753,0.987238,0.981749,0.975291,0.96787,0.959494,0.950171,0.939911,0.928723,0.916619,0.903609,0.889708,0.87493,0.859288,0.842797,0.825475,0.807338,0.788405,0.768694,0.748224,0.727015,0.705089,0.682467,0.659172,0.635226,0.610653,0.585478,0.559724,0.533419,0.506587,0.479255,0.45145,0.4232,0.394531,0.365474,0.336056,0.306306,0.276254,0.245929,0.215362,0.184582,0.15362,0.122508,0.091277,0.059964
-0.0699428,-0.0385597,-0.00714721,0.024268,0.055658,0.0869927,0.118241,0.149373,0.180358,0.211165,0.241763,0.272123,0.302214,0.332006,0.361471,0.39058,0.419303,0.447612,0.475479,0.502877,0.529779,0.556159,0.581989,0.607245,0.631902,0.655935,0.67932,0.702035,0.724058,0.745366,0.765938,0.785754,0.804795,0.823042,0.840477,0.857082,0.872841,0.887739,0.901761,0.914893,0.927121,0.938436,0.948823,0.958275,0.96678,0.974332,0.980922,0.986544,0.991192,0.994863,0.997551,0.999255,0.999973,0.999704,0.998448,0.996207,0.992983,0.988779,0.9836,0.977449,0.970334,0.962261,0.953238,0.943275,0.932381,0.920567,0.907844,0.894226,0.879725,0.864356,0.848134,0.831074,0.813195,0.794513,0.775047,0.754816,0.733841,0.712141,0.689738,0.666654,0.642912,0.618536,0.59355,0.567978,0.541845,0.515178,0.488002,0.460344,0.432233,0.403694,0.374758,0.345451,0.315804,0.285845,0.255604,0.22511,0.194395,0.163488,0.132421,0.101227,0.0699428
-0.0799147,-0.048547,-0.0171408,0.0142767,0.045678,0.0770336,0.108313,0.139486,0.17052,0.201387,0.232055,0.262494,0.292673,0.322564,0.352136,0.381361,0.41021,0.438654,0.466665,0.494215,0.521278,0.547826,0.573834,0.599275,0.624125,0.648359,0.671953,0.694884,0.717129,0.738667,0.759475,0.779534,0.798824,0.817325,0.83502,0.85189,0.86792,0.883094,0.897396,0.910812,0.92333,0.934936,0.94562,0.95537,0.964177,0.972033,0.97893,0.98486,0.989819,0.993801,0.996802,0.998819,0.999851,0.999896,0.998954,0.997026,0.994115,0.990222,0.985352,0.97951,0.972701,0.964931,0.95621,0.946545,0.935946,0.924424,0.911988,0.898653,0.884432,0.869337,0.853385,0.83659,0.818969,0.800541,0.781322,0.761333,0.740592,0.71912,0.696938,0.674068,0.650533,0.626357,0.601562,0.576173,0.550216,0.523716,0.496699,0.469192,0.441222,0.412816,0.384003,0.354811,0.325269,0.295406,0.265251,0.234835,0.204187,0.173338,0.14232,0.111168,0.0799147
-0.0898786,-0.0585294,-0.0271323,0.00428469,0.0356944,0.0670678,0.0983747,0.129585,0.160667,0.19159,0.222324,0.252839,0.283104,0.31309,0.342767,0.372106,0.401077,0.429653,0.457804,0.485504,0.512725,0.53944,0.565622,0.591246,0.616287,0.64072,0.664519,0.687664,0.710129,0.731894,0.752937,0.773236,0.792773,0.811527,0.82948,0.846614,0.862914,0.878361,0.892942,0.906642,0.919446,0.931344,0.942322,0.95237,0.961478,0.969637,0.97684,0.983079,0.988347,0.99264,0.995953,0.998284,0.999629,0.999988,0.99936,0.997746,0.995147,0.991566,0.987006,0.981472,0.97497,0.967505,0.959086,0.94972,0.939417,0.928187,0.916041,0.902991,0.88905,0.874231,0.85855,0.842021,0.824661,0.806488,0.787518,0.767772,0.747268,0.726026,0.704068,0.681415,0.658089,0.634114,0.609513,0.584311,0.558532,0.532201,0.505346,0.477992,0.450166,0.421896,0.393209,0.364135,0.334701,0.304937,0.274871,0.244535,0.213958,0.18317,0.152205,0.121097,0.0898786
